sample_id,reason,review_file,review_decision,keep_or_drop,attack_type,source_id,attack_surface,input_format
SEED-CAND-000391,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-04_deepset_prompt_injections,,
SEED-CAND-000392,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000393,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000394,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000395,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000397,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000398,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000399,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000400,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000401,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000402,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000403,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000404,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000405,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000406,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000407,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000408,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000409,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000410,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000411,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000412,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000413,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000414,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000415,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000416,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000417,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000418,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000419,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000420,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000421,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000422,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000423,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000424,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000425,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000426,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000427,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000428,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000429,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000430,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000431,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000432,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000433,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000435,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000436,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000437,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000438,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000439,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000440,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000441,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000442,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000443,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000444,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000445,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000446,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000448,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000449,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000450,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000451,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000452,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000453,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-04_deepset_prompt_injections,,
SEED-CAND-000454,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000455,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000456,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000457,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000458,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000459,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000460,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000461,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-04_deepset_prompt_injections,,
SEED-CAND-000462,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000463,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000464,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000465,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000466,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000467,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000469,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000470,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000471,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000472,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000473,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000474,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000475,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000477,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000478,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000479,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000480,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000481,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000482,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000483,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000485,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000486,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000487,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000488,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000489,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000490,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000491,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000492,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000493,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000494,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000497,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000498,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000499,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000001,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000002,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000003,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000004,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000005,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000006,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000007,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000008,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000009,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000011,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000012,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000013,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000014,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000015,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000016,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000017,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000018,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000019,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000020,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000021,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000022,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000023,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000024,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000025,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000026,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000027,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000029,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000030,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000031,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000032,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000033,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000034,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000035,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000036,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000037,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000039,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000040,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000041,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000042,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000043,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000044,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000045,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000046,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000047,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000048,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000049,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000050,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000051,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000052,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000053,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000054,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000055,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000056,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000057,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000058,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000059,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000060,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000061,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000062,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000063,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000064,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000065,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000066,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000067,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000068,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000069,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000070,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000071,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000072,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000073,zero_mutation_budget,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,user_prompt,json
SEED-CAND-000074,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000075,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000076,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000077,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000078,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000079,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000080,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000081,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000082,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
